Security Code,Security Id,Security Name
519510,ANMOLDY,ANMOL DAIRY LTD.
530799,ANNAINFRA,ANNA INFRASTRUCTURES LTD.
513188,ANNFODM,ANNAPURNA FOILS LTD.
500013,ANSALAPI,ANSAL PROPERTIES & INFRASTRUCTURE LTD.
523007,ANSALBU,ANSAL BUILDWELL LTD.-$
533868,ANSALHSBBPH,ANSALHSBBPH
507828,ANSALHSG,Ansal Housing Ltd-$
512091,ANSHNCO,ANSHUNI COMMERCIALS LTD.
531406,ANSINDUS,ANS Industries Ltd
531263,ANSUSPNDM,ANASUYA SPINNERS LTD.
501270,ANTARIKSH,Antariksh Industries Ltd
526715,ANTARTICL,ANTARCTICA LTD.
538833,ANUBHAV,Anubhav Infrastructure Ltd
526664,ANUGWOO,ANUGRAHA WOOD PRODUCTS LTD.
506260,ANUHPHR,ANUH PHARMA LTD.
532981,ANULABS,ANU&#39;S LABORATORIES LTD.
542460,ANUP,The Anup Engineering Ltd
530109,ANUPAM,Anupam Finserv Ltd
513203,ANUPAST,ANUPAMA STEEL LTD.
506087,ANUPMAL,ANUP MALLEABLE LTD.
542865,ANUROOP,Anuroop Packaging Ltd
526837,ANUSHMS,ANUSHA INTERNATIONAL LTD.
500061,ANVALDM,ANDHRA VALLEY POWER SUPPLY COMPANY LTD.
511531,APACFIN,ASIA PACIFIC FINANCIAL SERVICES LTD.
531180,APAMUSE,APPLE AMUSEMENT INDUSTRIES LTD.
700060,APARI,APAR IND
532259,APARINDS,APAR INDUSTRIES LTD.
518091,APCL,ANJANI PORTLAND CEMENT LTD.-$
533145,APCOTEXBBPH,APCOTEXBBPH
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.
540692,APEX,Apex Frozen Foods Ltd
526155,APEXINT,APEX INTERTECH LTD.
523896,APIL,Avi Products India Ltd
506166,APIS,APIS INDIA LTD.
517096,APLAB,APLAB LTD.-$
533758,APLAPOLLO,APL APOLLO TUBES LTD.
511064,APLAYA,Aplaya Creations Ltd
533573,APLLTD,ALEMBIC PHARMACEUTICALS LTD.
533061,APLOTYRBBPH,APLOTYRBBPH
542774,APMFINVEST,APM Finvest Ltd
523537,APMIN,APM INDUSTRIES LTD.-$
540879,APOLLO,Apollo Micro Systems Ltd
512437,APOLLOFI,APOLLO FINVEST (INDIA) LTD.
508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.
531761,APOLLOPIPES,Apollo Pipes Ltd
538566,APOLLOTRI,Apollo Tricoat Tubes Ltd
500877,APOLLOTYRE,APOLLO TYRES LTD.
539545,APOORVA,Apoorva Leasing Finance and Investment Company Ltd
531852,APOWERTOOL,CONSORTEX KARL DOELITZCH (INDIA) LTD.
511339,APPLECREDT,APPLE CREDIT CORPORATION LTD.
526517,APPOSTO,APPOLLO STONES LTD.
503749,APR,APR LTD.
505845,APSSTAR-B,APS-STAR INDUSTRIES LTD.
509367,APTANN,ANDHRA PRADESH TANNERIES LTD.
535790,APTECHBBPH,APTECHBBPH
532475,APTECHT,APTECH LTD.
517481,APTL,Artech Power & Trading Ltd
506979,APTPACK,APT PACKAGING LTD.
532046,APTYARNS,A.P.T.YARNS LTD.
533159,AQUA,Aqua Logistics Ltd
539403,ARAMBHAN,Arambhan Hospitality Services Ltd
532068,ARAMUSK,ARAMUSK INFRASTRUCTURE INVESTMENTS LTD.
512344,ARAVALIS,ARAVALI SECURITIES & FINANCE LTD.
530473,ARAVIND,ARAVALI (INDIA) LTD.
520121,ARCEEIN,ARCEE INDUSTRIES LTD.
540135,ARCFIN,ARC Finance Ltd
532994,ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD.
532212,ARCHIES,ARCHIES LTD.
524640,ARCHITORG,ARCHIT ORGANOSYS LTD.
532111,ARCHOLC,ARCHIT HOLDING & CREDITS LTD.
532914,ARCOTECH,ARCOTECH LTD.
530261,ARCUTTIP,ARCUTTIPORE TEA CO.LTD.
532114,AREALTY,ALCHEMIST REALTY LTD.
526662,ARENTERP,RAJDARSHAN INDUSTRIES LTD.
526851,AREXMIS,AREX INDUSTRIES LTD.
524412,AREYDRG,AAREY DRUGS & PHARMACEUTICALS LTD.
539151,ARFIN,Arfin India Ltd
531666,ARHNTIN,ARHNTIN
526125,ARHNTTO,ARIHANT TOURNESOL LTD.
531856,ARHSUED,ARHANT SUEDES LTD.
523812,ARHTIND,ARHAT INDUSTRIES LTD.
509110,ARICONS,ARI CONSOLIDATED INVESTMENTS LTD.
532935,ARIES,ARIES AGRO LTD.
531381,ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD.-$
514122,ARIHANTCOT,ARIHANT COTSYN LTD.
503897,ARIHANTIND,ARIHANT INDUSTRIES LTD.
541401,ARIHANTINS,Arihant Institute Ltd
514480,ARIHANTRED,ARIHANT THREADS LTD.
506044,ARIHAST,ARIHANT STEEL & ALLOYS LTD.
511605,ARIHCAPM,ARIHANT CAPITAL MARKETS LTD.
531513,ARIHCLAF,ARIHANT CLASSIC FINANCE LTD.
511497,ARIHCOR,ARIHANT CORPORATION LTD.
512644,ARIHENT,ARIHANT ENTERPRISE LTD.
526564,ARIITHR,ARIHANT THERMOWARE LTD.
531017,ARISE,ARIHANT&#39;S SECURITIES LTD.
531677,ARISINT,ARIS INTERNATIONAL LTD.
542721,ARL,Anand Rayons Ltd
506265,ARLABS,ARLABS LTD.
507270,ARLMBRWDM,ARLEM BREWERIES LTD.
530511,ARMAANE,ARMAAN ELECTRIC LTD.
538556,ARMAN,Arman Holdings Ltd
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.
514396,ARMPOLY,ARM POLYMERS LTD.
531467,ARNAVCORP,ARNAV CORPORATION LTD.
514340,ARNMNTX,ARUN MANTEX LTD.
537069,ARNOLD,Arnold Holdings Ltd
526239,ARNPROC,ARUN PROCESSORS LTD.
531593,AROCSIL,AROCHEM SILVASSA LTD.
533082,AROGRANBBPH,AROGRANBBPH
513729,AROGRANITE,ARO GRANITE INDUSTRIES LTD.-$
531560,AROMAENT,AROMA ENTERPRISES (INDIA) LTD.
512273,ARONICOMM,ARONI COMMERCIALS LTD.-$
512569,ARONIEP,AUROKNIT EXPORTS (INDIA) LTD.
521174,ARORAFIB,ARORA FIBRES LTD.
523149,ARPLC,ARPAN LEASING LTD.
500018,ARPOLDM,ARPOLDM
516064,ARROWGREEN,Arrow Greentech Ltd
700089,ARROWPS,ARROW PS
533068,ARROWTEX,ARROW TEXTILES LTD.
506074,ARSHIYA,Arshiya Limited
533163,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.
531297,ARTEFACT,ARTEFACT PROJECTS LTD.
540616,ARTEMIS,Artemis Global Life Sciences Ltd
542670,ARTEMISELC,Artemis Electricals Ltd
542919,ARTEMISMED,Artemis Medicare Services Ltd
512642,ARTIBIOIN,ARTILLEGENCE BIO-INNOVATIONS LTD.
522134,ARTSONEN,ARTSON ENGINEERING LTD.
507918,ARUMUGA,Sri Arumuga Enterprise Limited
500016,ARUNAHTEL,ARUNA HOTELS LTD.
502700,ARUNODAY,ARUNODAY MILLS LTD.
517453,ARUNPIPDM,ARUN PIPES LTD.
500101,ARVIND,ARVIND LTD.
542484,ARVINDFASN,Arvind Fashions Ltd
524760,ARVINDIN,ARVIND INTERNATIONAL LTD.-$
531823,ARVINDREM,ARVIND REMEDIES LTD.
532489,ARVINPRO,ARVIND PRODUCTS LTD.
526793,ARVRAMS,ARVIND RASHAYANA UDYOG LTD.
539301,ARVSMART,Arvind SmartSpaces Ltd
538716,ARYACAPM,Aryaman Capital Markets Ltd
530245,ARYAMAN,ARYAMAN FINANCIAL SERVICES LTD.
542176,ARYAN,Aryan Share and Stock Brokers Ltd
532190,ARYANPE,ARYAN PESTICIDES LTD.
539455,ARYAVAN,Aryavan Enterprise Ltd
514134,ARYNFFB-B,ARYAN FINEFAB LTD.
526031,ASAGALI,ASIAN AGALITE (INDIA) LTD.
514482,ASAHIIND,Asahi Industries Limited
515030,ASAHIINDIA,ASAHI INDIA GLASS LTD.
512535,ASAHINFRA,ASAHI INFRASTRUCTURE & PROJECTS LTD.
700092,ASAHIPS,ASAHI CRPD
532853,ASAHISONG,ASAHI SONGWON COLORS LTD.
520119,ASAL,AUTOMOTIVE STAMPINGS & ASSEMBLIES LTD.
507526,ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.
530567,ASBUSIN,ASSOCIATED BUSINESS CREDITS LTD.
511750,ASCENTEX,ASCENT EXIM (INDIA) LTD.
531150,ASCORPS,ASIA CORP SECURITIES LTD.
534564,ASEEMG,ASEEM GLOBAL LTD.
532844,ASELBBPH,ASELBBPH
526309,ASHAGRO,ASHA AGRO INDUSTRIES LTD.
519174,ASHAI,ASHIANA AGRO INDUSTRIES LTD.
527001,ASHAPURMIN,ASHAPURA MINECHEM LTD.
540024,ASHARI,Ashari Agencies Ltd
512247,ASHCAP,ASHIRWAD CAPITAL LTD.
517565,ASHCONIUL,ASHCO NIULAB INDUSTRIES LTD.-$
539017,ASHFL,Akme Star Housing Finance Ltd
523716,ASHIANA,ASHIANA HOUSING LTD.-$
590122,ASHIKACR,ASHIKA CREDIT CAPITAL LTD.
532753,ASHIM,ASHIM INVESTMENT COMPANY LTD.
514286,ASHIMASYN,ASHIMA LTD.
513401,ASHIS,ASHIANA ISPAT LTD.
530429,ASHISHPO,ASHISH POLYPLAST LTD.
541702,ASHNI,Ashnisha Industries Ltd
507872,ASHNOOR,ASHNOOR TEXTILE MILLS LTD.
533271,ASHOKA,ASHOKA BUILDCON LTD.
524594,ASHOKALC,ASHOK ALCO-CHEM LTD.
519022,ASHOKCT,ASHOKA COTSEEDS LTD.
523718,ASHOKFSDM,ASHOK FASHIONS LTD.
700080,ASHOKLEFCRP,ASH LEYL FIN
500477,ASHOKLEY,ASHOK LEYLAND LTD.
500062,ASHOKLEYFIN,ASHOK LEYLAND FINANCE LTD.
526983,ASHOKRE,ASHOKA REFINERIES LTD.
512602,ASHPROP,ASHARI PROPERTIES & FINANCES LTD.
526187,ASHRAM,ASHRAM ONLINE.COM LTD.
526847,ASHSI,ASHIRWAD STEELS & INDUSTRIES LTD.
531568,ASHUTPM,ASHUTOSH PAPER MILLS LTD.
538777,ASIACAP,Asia Capital Ltd
513458,ASIANAL-B,ASIAN ALLOYS LTD.
505672,ASIANBRG,ASIAN BEARINGS LTD.
503940,ASIANELEC,ASIAN ELECTRONICS LTD.
532047,ASIANFILMS,ASIAN FILMS PRODUCTION & DISTRIBUTION LTD.
524695,ASIANFR,ASIAN FERTILIZERS LTD.
500023,ASIANHOTNR,Asian Hotels (North) Limited
530355,ASIANOI,ASIAN OILFIELD SERVICES LTD.
500820,ASIANPAINT,ASIAN PAINTS LTD.
532888,ASIANTILES,ASIAN GRANITO INDIA LTD.
519532,ASIANTNE,ASIAN TEA & EXPORTS LTD.-$
530413,ASIANVE,ASIAN VEGPRO INDUSTRIES LTD.
530899,ASIAPAK,ASIA PACK LTD.
530021,ASIAREF,ASIA REFINERY LTD.
531133,ASIFE,ASIATIC FOOD (EXPORTS) LTD.
507530,ASIFOOD,ASIAN FOOD PRODUCTS LTD.
502015,ASIIL,ASI Industries Ltd
521076,ASIL,AMIT SPINNING INDUSTRIES LTD.
500021,ASINCOF,ASINCOF
530861,ASINFRA,ASIATIC INFRASTRUCTURE & SHELTERS LTD.
524434,ASINPET,ASIAN PETROPRODUCTS & EXPORTS LTD.
531935,ASINSTR,ASEAN INDUSTRIAL STRUCTURES LTD.
506159,ASISL,ASIS LOGISTICS LIMITED
530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICES LTD.
506194,ASL,Arihant Superstructures Limited
531285,ASLAKTO,ASIAN LAKTO INDUSTRIES LTD.
710039,ASLEFDM,ASH LEYL FIN
532510,ASLEYF,ASLEYF
513492,ASLOSTL,ASLO STEEL LTD.
526433,ASMTEC,ASM TECHNOLOGIES LTD.
540788,ASPIRA,Aspira Pathlab & Diagnostics Ltd
541865,ASPL,Add-Shop Promotions Ltd
531643,ASRAGRO,ASR AGRO LTD.
523072,ASROTOPDM,A.S.ROTOTECH LTD.
500025,ASSAMBR,ASSAMBROOK LTD.-$
500024,ASSAMCO,Assam Company (India) Limited
542911,ASSAMENT,Assam Entrade Ltd
506267,ASSAPET,ASSAM PETROCHEMICALS LTD.
515107,ASSMRMO,ASSOCIATED MARMO & GRANITES LTD.
531168,ASSOCER,ASSOCIATED CERAMICS LTD.
531847,ASTAR,ASIAN STAR CO.LTD.-$
524206,ASTDRUG,ASTRON DRUGS AND INDUSTRIES LTD.
533138,ASTEC,ASTEC LIFESCIENCES LIMITED
540975,ASTERDM,Aster DM Healthcare Ltd
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.
532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS LTD.
506820,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.
540824,ASTRON,Astron Paper & Board Mill Ltd
512433,ASUTENT,ASUTOSH ENTERPRISES LTD.
512038,ASWTR,AASWA TRADING & EXPORTS LTD.
511144,ASYAINFO,Asya Infosoft Limited
539982,ASYL,Advance Syntex Ltd
511648,ATASECU,ATASH SECURITIES LTD.
527007,ATCOM,ATCOM TECHNOLOGIES LTD.
504377,ATETRMGDM,A.T.E.TRADING & MANUFACTURING COMPANY LTD.
500215,ATFL,AGRO TECH FOODS LTD.
530187,ATHARVENT,ATHARV ENTERPRISES LTD.
539099,ATHCON,Athena Constructions Ltd
511718,ATHENA,ATHENA FINANCIAL SERVICES LTD.
517429,ATHENAGLO,Athena Global Technologies Ltd-$
538713,ATISHAY,Atishay Ltd
532759,ATLANTA,ATLANTA LTD.
526843,ATLANTADEV,Atlanta Devcon Limited
521208,ATLANTSP,ATLANTIC SPINNING & WEAVING MILLS LTD.
526991,ATLASCOPCO,ATLAS COPCO (INDIA) LTD.-$
505029,ATLASCYCLE,ATLAS CYCLES (HARYANA) LTD.
530479,ATLINFRA,Atlanta Infrastructure and Finance Ltd.
519067,ATLSOYA,ATLAS SOYA PROTEINS LTD.
513313,ATMASTL,ATMA STEELS LTD.
511427,ATNINTER,ATN INTERNATIONAL LTD.
520096,ATOTNSN,AUTO TENSION LTD.
500026,ATSHIND,ATASH INDUSTRIES LTD.
500027,ATUL,ATUL LTD.
531795,ATULAUTO,ATUL AUTO LTD.-$
515047,ATULGLS,ATUL GLASS INDUSTRIES LTD.
522045,ATURIAC,ATURIA CONTINENTAL LTD.
500028,ATVPR,ATV PROJECTS INDIA LTD.
536492,ATWL,Ace Tours Worldwide Ltd
540611,AUBANK,AU Small Finance Bank Ltd
502352,AURANPAP,AURANGABAD PAPER MILLS LTD.
532668,AURIONPRO,AURIONPRO SOLUTIONS LTD.
512411,AUROBRT,MADALSA AGROTECH LTD.
531336,AUROCOK,AUROMA COKE LTD.
530233,AUROLAB,AURO LABORATORIES LTD.
532103,AUROMED,AUROMED LTD.
524804,AUROPHARMA,AUROBINDO PHARMA LTD.
509009,AUSOMENT,AuSom Enterprise Limited
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.
533046,AUSTENGBBPH,AUSTENGBBPH
533016,AUSTRAL,AUSTRAL COKE & PROJECTS LTD.
505010,AUTOAXLES,AUTOMOTIVE AXLES LTD.
532797,AUTOIND,AUTOLINE INDUSTRIES LTD.
512277,AUTOINT,AUTORIDERS INTERNATIONAL LTD.
500029,AUTOLITIND,AUTOLITE (INDIA) LTD.
532064,AUTOMO STAM,AUTOMO STAM
517286,AUTOPAL,AUTOPAL INDUSTRIES LTD.
531994,AUTOPINS,AUTO PINS (INDIA) LTD.
500030,AUTORIDFIN,AUTORIDERS FINANCE LTD.
780004,AUTUMN,Autumn Builders Ltd
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd
531310,AVAILFC,AVAILABLE FINANCE LTD.
512149,AVANCE,AVANCE TECHNOLOGIES LTD.
535599,AVANTBBPH,AVANTBBPH
533748,AVANTEBBPH,AVANTEBBPH
532406,AVANTEL,AVANTEL LTD.
533069,AVANTELBBPH,AVANTEL LTD*
512573,AVANTI,AVANTI FEEDS LTD.-$
532533,AVERYBBPH,AVERYBBPH
539288,AVI,AVI Polymers Ltd
531379,AVIEXPODM,AVI EXPORT (INDIA) LTD.
519467,AVIINDSDM,AVI INDUSTRIES LTD.
523784,AVIKMRS,AVIKEM RESINS LTD.
531632,AVINF,AVINASH INFORMATION TECHNOLOGIES LTD.
512109,AVIVA,AVIVA INDUSTRIES LTD.
540205,AVL,Aditya Vision Ltd
523531,AVNCPRN,AVON INDUSTRIES LTD.
532995,AVONCORP,AVON CORPORATION LTD.
531541,AVONLIFE,Avon Lifesciences Ltd-$
512265,AVONMERC,AVON MERCANTILE LTD.
511589,AVONMORE,Avonmore Capital & Management Services Limited
512335,AVSWLTR,AVS WORLD TRADE LTD.
504390,AVTIL,AVTIL Enterprise Ltd
519105,AVTNPL,AVT NATURAL PRODUCTS LTD.
526975,AWASAYO,AWAS AYOGEN VITTNIGAM LTD.
513642,AXELPOLY,AXEL POLYMERS LTD.
540551,AXISAEDGG,Axis Equity Advantage Fund- Series 1 Direct Plan- Growth
540552,AXISAEGPG,Axis Equity Advantage Fund- Series 1 Regular Plan- Growth
540671,AXISAHDGG,Axis Equity Advantage Fund - Series 2 Direct Plan - Growth
540672,AXISAHGPG,Axis Equity Advantage Fund - Series 2 Regular Plan - Growth
532215,AXISBANK,AXIS BANK LTD.
532395,AXISCADES,AXISCADES Engineering Technologies Ltd
541068,AXISCBD1D,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout
541069,AXISCBDGG,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth
541070,AXISCBDPD,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout
541071,AXISCBGPG,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth
542245,AXISCCDGG,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-Direct&#160;Plan&#160;-&#160;Growth&#160;Option
542244,AXISCCDID,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-
542246,AXISCCDPD,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;-Regular&#160;Plan&#160;-&#160;Dividend&#160;Payout&#160;Option
542247,AXISCCGPG,Axis&#160;Capital&#160;Builder&#160;Fund&#160;-&#160;Series&#160;4&#160;(1582&#160;days)&#160;- Regular&#160;Plan&#160;-&#160;Growth&#160;Option
540248,AXISE1D1D,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-DIVIDEND PAYOUT
540249,AXISE1DGG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS)DIRECT PLAN-GROWTH
540250,AXISE1DPD,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-DIVIDEND PAYOUT
540251,AXISE1GPG,AXIS EMERGING OPPORTUNITIES FUND-SERIES 1(1400 DAYS) REGULAR PLAN-GROWTH
540333,AXISE2D1D,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Dividend Payout
540334,AXISE2DGG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Direct Plan-Growth
540335,AXISE2DPD,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Dividend Payout
540336,AXISE2GPG,Axis Emerging Opportunities Fund-SR 2 (1400 D)-Regular Plan-Growth
542285,AXITA,Axita Cotton Ltd
505506,AXONVL,Axon Ventures Ltd
523850,AXTEL,AXTEL INDUSTRIES LTD.
508933,AYMSYNTEX,AYM Syntex Ltd
512063,AYOME,AYOKI MERCANTILE LTD.
523168,AYPLAMI,AYEPEE LAMITUBES LTD.
532385,AZTECSOFT,AZTECSOFT LTD.
531783,AZUREEXIM,AZURE EXIM SERVICES LTD.
531268,B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.
532380,BABA,BABA ARTS LTD.-$
524516,BACPHAR,BACIL PHARMA LTD.
532161,BAFEG,BAFFIN ENGINEERING PROJECTS LTD.
532989,BAFNAPHARM,BAFNA PHARMACEUTICALS LTD.
531733,BAFNASP,BAFNA SPINNING MILLS & EXPORTS LTD.
532507,BAGFILMS,B.A.G.FILMS & MEDIA LTD.
524780,BAGRICH,BAGRI MINERALS & CHEMICALS LTD.
526584,BAGWUDG,BAGWE UDYOG LTD.
530737,BAJAI,BAJWA AGRO INDUSTRIES LTD.
532977,BAJAJ-AUTO,BAJAJ AUTO LTD.
533229,BAJAJCON,Bajaj Consumer Care Ltd
500031,BAJAJELEC,BAJAJ ELECTRICALS LTD.-$
532978,BAJAJFINSV,BAJAJ FINSERV LTD.
539872,BAJAJHCARE,Bajaj Healthcare Ltd
500032,BAJAJHIND,Bajaj Hindusthan Sugar Limited
500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LTD.
507944,BAJAJST,BAJAJ STEEL INDUSTRIES LTD.
500034,BAJFINANCE,Bajaj Finance Limited
512261,BAJGLOB,BAJAJ GLOBAL LTD.
511139,BAJRFIN,BAJRANG FINANCE LTD.
518034,BALACEM,BALARAM CEMENTS LTD.
505543,BALAHDG,BALAJI BONDS & HOLDINGS LTD.
530471,BALAJHOTEL,BALAJI HOTELS & ENTERPRISES LTD.
500035,BALAJIDI,BALAJI DISTILLERIES LTD.
500036,BALAJIIND,BALAJI INDUSTRIAL CORPORATION LTD.
532382,BALAJITELE,BALAJI TELEFILMS LTD.
513644,BALAJST,BALAJI STEEL TUBES AND PIPES LTD.
530999,BALAMINES,BALAJI AMINES LTD.-$
513142,BALASORE,BALASORE ALLOYS LTD.
532655,BALASTEELS,SHRI RAMRUPAI BALAJI STEELS LTD.
511395,BALATECGL,BALA TECHNO GLOBAL LTD.
514199,BALATECIN,BALA TECHNO INDUSTRIES LTD.
511724,BALFC,BAID LEASING AND FINANCE CO.LTD.
539834,BALGOPAL,Balgopal Commercial Ltd
710025,BALJHOT,Balaji Hotels And Enterprises Ltd
539251,BALKRISHNA,Balkrishna Paper Mills Ltd
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$
500102,BALLARPUR,BALLARPUR INDUSTRIES LTD.
500037,BALMERL-B,BALMER LAWRIE FREIGHT CONTAINERS LTD.
523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD.
524824,BALPHARMA,BAL PHARMA LTD.
500038,BALRAMCHIN,BALRAMPUR CHINI MILLS LTD.
520127,BALTE,BALURGHAT TECHNOLOGIES LTD.
521212,BALWTEX,BALWANT TEXTILES MILLS LTD.
519295,BAMBINO,BAMBINO AGRO INDUSTRIES LTD.
531591,BAMPSL,BAMPSL SECURITIES LTD.
526849,BANARBEADS,BANARAS BEADS LTD.
500041,BANARISUG,BANNARI AMMAN SUGARS LTD.
509053,BANASFN,BANAS FINANCE LTD.
500039,BANCOINDIA,BANCO PRODUCTS (INDIA) LTD.-$
541153,BANDHANBNK,Bandhan Bank Ltd
532946,BANG,BANG OVERSEAS LTD.
518067,BANJCEM,BANJARA CEMENTS LTD.
522157,BANKA,BANKA (INDIA) LTD.
532134,BANKBARODA,BANK OF BARODA
590106,BANKBEES,NIPPON INDIA ETF BANK BEES
532149,BANKINDIA,BANK OF INDIA
519353,BANSTEA,BANSISONS TEA INDUSTRIES LTD.
502722,BANSTEX,BANSWARA TEXTILE MILLS LTD.
503722,BANSWRAS,BANSWARA SYNTEX LTD.-$
523186,BAPACK,B&A Packaging India Limited
506275,BARIUMC,BARIUM CHEMICALS LTD.
530587,BARKHAI,BARKHA INDUSTRIES LTD.
500270,BARODARY,BARODA RAYON CORPORATION LTD.
503956,BAROELE,BARODA ELECTRIC METERS LTD.
513502,BAROEXT,BARODA EXTRUSION LTD.
532336,BARONINF,BARON INFOTECH LTD.
514346,BAROPOL,BARODA POLYPLAST LTD.
532694,BARTRONICS,BARTRONICS INDIA LTD.
524687,BASANTGL,BASANT AGRO TECH (INDIA) LTD.-$
530275,BASECEM,BASERA CEMENT LTD.
500042,BASF,BASF INDIA LTD.
532032,BASILCH,BASIL CHEMICALS & ADDITIVES LTD.
511210,BASILINF,BASIL INFRASTRUCTURE PROJECTS LTD.
532674,BASML,BANNARI AMMAN SPINNING MILLS LTD.
500043,BATAINDIA,BATA INDIA LTD.
532377,BATHINAT,BATHINA TECHNOLOGIES (INDIA) LTD.
522004,BATLIBOI,BATLIBOI LTD.-$
506285,BAYERCROP,BAYER CROPSCIENCE LTD.
530415,BAYERCROP,BAYER CROPSCIENCE LTD.
539946,BAZELINTER,Bazel International Ltd
503960,BBL,BHARAT BIJLEE LTD.-$
506971,BBREALTY,B&B Realty Limited
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.
517246,BCCFUBA,BCC FUBA INDIA LTD.
532368,BCG,Brightcom Group Ltd
534740,BCHL,BHANOT CONSTRUCTION & HOUSING LTD.
539621,BCLENTERPR,BCL Enterprises Ltd
506093,BCLFRG***,BCL FORGINGS LTD.
511624,BCLFSER-B,BCL FINANCIAL SERVICES LTD.
524332,BCLIL,BCL Industries Ltd-$
533331,BCMLBBPH,BCMLBBPH
537766,BCP,B.C. Power Controls Ltd
538364,BCPAL,Birdhi Chand Pannalal Agencies Ltd
542057,BCPL,BCPL Railway Infrastructure Ltd
524828,BDH,BDH INDUSTRIES LTD.
541143,BDL,Bharat Dynamics Ltd
532431,BDMBBPH,BDMBBPH
539447,BEARDSELL,Beardsell Ltd
531937,BECKONIN,BECKONS INDUSTRIES LTD.
500046,BECREL,BEST & CROMPTON ENGG.LTD.
533270,BEDMUTHA,BEDMUTHA INDUSTRIES LTD.
539018,BEEKAY,Beekay Steel Industries Ltd
517203,BEELE,BEE ELECTRONIC MACHINES LTD.
532645,BEEYU,BEEYU OVERSEAS LTD.
500049,BEL,BHARAT ELECTRONICS LTD.
507050,BELAIND,BELAPUR INDUSTRIES LTD.
539399,BELLACASA,Bella Casa Fashion & Retail Ltd
500045,BELLARYS,BELLARY STEELS & ALLOYS LTD.
515035,BELLCERA,BELL CERAMICS LTD.
523626,BELLCONT,BELLS CONTROLS LTD.
509440,BELLGRP,GRAPHIC CHARTS LTD.
508908,BELLREMDM,BELL REMEDIES LTD.
502728,BELWSPG,BELWAL SPINNING MILLS LTD.
522055,BEMCOJK,BEMCO JACKS & ALLIED PRODUCTS LTD.
522650,BEMHY,BEMCO HYDRAULICS LTD.
500048,BEML,BEML LTD.
541178,BENARA,Benara Bearings and Pistons Ltd
509438,BENARAS,BENARES HOTELS LTD.
533095,BENGALASM,BENGAL & ASSAM COMPANY LTD.
512404,BENGALS,BENGAL STEEL INDUSTRIES LTD.
532230,BENGALT,BENGAL TEA & FABRICS LTD.
519266,BENGTEA,BENGTEA
512195,BENTCOM,BENTLEY COMMERCIAL ENTERPRISES LTD.
524737,BENZOCH,BENZO PETRO INTERNATIONAL LTD.
500052,BEPL,BHANSALI ENGINEERING POLYMERS LTD.-$
532076,BEQSTPADM,BOINANZA EQT.LKD.SVG.ON TAX SCH.93-PLAN A
509480,BERGEPAINT,BERGER PAINTS INDIA LTD.
524606,BERLDRG,BERYL DRUGS LTD.
531340,BERVINL,BERVIN INVESTMENT & LEASING LTD.
531582,BERYLSE,BERYL SECURITIES LTD.
530447,BESCOLT,BESCO LTD.
539660,BESTAGRO,Best Agrolife Ltd
516013,BESTBRD,BEST BOARD LTD.
523303,BESTE,BESTAVISION ELECTRONICS LTD.
508664,BESTEAST,BEST EASTERN HOTELS LTD.
531009,BETACOR,BETA CORPORATION LTD.
531530,BETALA,BETALA GLOBAL SECURITIES LTD.
